"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"588","One side our soldiers are sacrificing their lives for the country....
&amp;
On the other side the same country people a… https://t.co/IScSn6mIX7",FALSE,3,NA,2020-06-05 17:57:32,TRUE,NA,"1268965191405891584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_sr_bachchan_",1,FALSE,FALSE,NA,NA
"589","RT @HinaRKharal: The new landmark of Indian patriotism is also a Chinese product &amp; sadly Indians can’t uninstall it. <U+0001F4A5><U+0001F92D>
#BoycottChineseProd…",FALSE,0,NA,2020-06-05 17:53:21,FALSE,NA,"1268964138560208896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RohanMuntha",23,TRUE,FALSE,NA,NA
"590","RT @iNavChaudhary: Delete #Chinese Apps in you Mobile...
And Download these Alternatives Apps...
#BoycottChineseApp #Chineseapps
#BoycottMa…",FALSE,0,NA,2020-06-05 17:52:29,FALSE,NA,"1268963920007610368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harendr37972636",44,TRUE,FALSE,NA,NA
"591","@reebok15ravi @XiaomiIndia Yes....

On one side our Soldiers are giving their entire lives for the nation and peopl… https://t.co/6OK5493xw6",FALSE,1,"reebok15ravi",2020-06-05 17:51:57,TRUE,"1268880479274577920","1268963784908931072","53346146","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_sr_bachchan_",0,FALSE,FALSE,NA,NA
"592","RT @Neetaambanijio: now book tickets from here and get back Airticket Refunds

#BoycottChineseApp
#BoycottMadeInChina https://t.co/dmo0dn4E…",FALSE,0,NA,2020-06-05 17:51:36,FALSE,NA,"1268963699127136256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harendr37972636",116,TRUE,FALSE,NA,NA
"593","We need to ACT IN REALITY.
ITS NOW OR NEVER <U+0001F64F><U+0001F1EE><U+0001F1F3><U+0001F64F>
It's POSSIBLE, This maybe STEP-ONE.

#BoycottMadeInChina",FALSE,1,"writetomanas",2020-06-05 17:50:17,FALSE,"1268963361942908931","1268963366757941249","3109422978","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","writetomanas",0,FALSE,FALSE,NA,NA
"594","RT @gmjecks: Are we really Serious #India? 

Do you think #WalletSeJawab mein dum hai? Prove it now!

#BoycottChina #ChinaWingsClipped #Ban…",FALSE,0,NA,2020-06-05 17:49:49,FALSE,NA,"1268963247727788035",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shrinarayan666",6,TRUE,FALSE,NA,NA
"595","RT @LokutMokut: @XiaomiIndia For India there is no other way to #BoycottChina to make sure #PakistaniTerror doesn't kill our soldiers. 
#Ha…",FALSE,0,NA,2020-06-05 17:49:31,FALSE,NA,"1268963172934995969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAmAtulSarswat",16,TRUE,FALSE,NA,NA
"596","@RepMarkGreen @jeffreychngo @thehill The #CCPVirus / #POOHVIRUS Is killing the world, meanwhile #CCP IS BULLYING th… https://t.co/0veruYzvge",FALSE,8,"RepMarkGreen",2020-06-05 17:48:02,TRUE,"1268958303733919747","1268962801172844545","1080477288955826176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","STEFPMP",2,FALSE,FALSE,NA,NA
"597","RT @LokutMokut: @IndiaPOCO This is coming from the #Chinese .
#BoycottChineseProducts #BoycottMadeInChina #boycottchinaproducts #BoycottChi…",FALSE,0,NA,2020-06-05 17:47:23,FALSE,NA,"1268962638316408839",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Poojamadan17",9,TRUE,FALSE,NA,NA
"598","RT @MeLikeWater: Even payment amounts that match June 4 are censored in Chinese apps <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>

#AnywhereButChina #BoycottChineseApp #BoycottMa…",FALSE,0,NA,2020-06-05 17:46:59,FALSE,NA,"1268962534633029633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jennyyuen9",9,TRUE,FALSE,NA,NA
"599","RT @Raja_Africa: I ran #BoycottChina #BoycottMadeInChina #boycotttiktok 

But BJP made #TikTok Star BJP’s Women’s Wing VP and Hisar MLA

Wo…",FALSE,0,NA,2020-06-05 17:45:09,FALSE,NA,"1268962074723594240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raja_Africa",8,TRUE,FALSE,NA,NA
"600","Chinese govt and millitary is under tremendous pressure bcoz of COVID so they will never take another risk of battl… https://t.co/tyidsicdh6",FALSE,0,NA,2020-06-05 17:43:46,TRUE,NA,"1268961726629736449",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheStoryBehind9",0,FALSE,FALSE,NA,NA
"601","RT @MajorPoonia: Share with all Patriots <U+0001F44F>
Jai Hind <U+0001F1EE><U+0001F1F3>
#BoycottMadeInChina https://t.co/9NxycFdikd",FALSE,0,NA,2020-06-05 17:39:36,FALSE,NA,"1268960678670299137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajitkum80759125",9189,TRUE,FALSE,NA,NA
"602","Exit the dragon, Latest Amul ad supports ban on Chinese goods 
.
#ExitTheDragon @amul_coop #BoycottChineseApp… https://t.co/r4GXdZkjQ2",FALSE,2,NA,2020-06-05 17:37:10,TRUE,NA,"1268960065681149952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bala_animation",0,FALSE,FALSE,NA,NA
"603","@cema_veena Your doubts are correct but we have to start it now else we can't be able to face ourselves after 10-15… https://t.co/mENlFuARE0",FALSE,3,"cema_veena",2020-06-05 17:28:16,TRUE,"1268937971308216320","1268957825985728512","4667949913","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gmjecks",0,FALSE,FALSE,NA,NA
"604","RT @We_The_Saffron: Say no to made in China !! 
#BoycottMadeInChina",FALSE,0,NA,2020-06-05 17:28:02,FALSE,NA,"1268957769140334592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ManojManhattan",9,TRUE,FALSE,NA,NA
"605","Still no matter what.. we will #BoycottChineseProducts 
#BoycottMadeInChina 
#BoycottChina https://t.co/YP3tRrxo56",FALSE,2,NA,2020-06-05 17:27:51,FALSE,NA,"1268957722612912129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shashan88570151",0,FALSE,FALSE,NA,NA
"606","RT @NoToMadeInChina: Day 6.

It's been a week we have been reminding all of you to boycott made in china. Thanks for your support.Well done…",FALSE,0,NA,2020-06-05 17:25:11,FALSE,NA,"1268957049477447680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sagar_Salunke",77,TRUE,FALSE,NA,NA
"607","RT @NoToMadeInChina: May I ask you a very simple question in  the end of first week of this movement? 

<U+0906><U+092A><U+0915><U+094B> <U+0926><U+0947><U+0936> <U+0915><U+0940> <U+092E><U+093F><U+091F><U+094D><U+091F><U+0940> <U+0915><U+0940> <U+0915><U+0938><U+092E> <U+0939><U+0948> <U+0908><U+092E><U+093E><U+0928><U+0926><U+093E>…",FALSE,0,NA,2020-06-05 17:24:28,FALSE,NA,"1268956870376448000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sagar_Salunke",5,TRUE,FALSE,NA,NA
"608","@TikTok_IN #TikTok is a #Chinese app which promotes terrorism, violence, adultery and disturbs peace &amp;, unity of… https://t.co/1We9kWKFaz",FALSE,74,"TikTok_IN",2020-06-05 17:20:32,TRUE,"1268918802823041024","1268955880588001280","1120638284927922176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SobhiitG",5,FALSE,FALSE,NA,NA
"609","RT @VishalK20096764: Alert,@WhiteHouse actually China is involved in Spying,#ChinaGlobalThreat,China wants to Capture American European Eco…",FALSE,0,NA,2020-06-05 17:14:13,FALSE,NA,"1268954291487686661",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VishalK20096764",1,TRUE,FALSE,NA,NA
"610","Alert,@WhiteHouse actually China is involved in Spying,#ChinaGlobalThreat,China wants to Capture American European… https://t.co/nO28zaBBkW",FALSE,2,NA,2020-06-05 17:13:07,TRUE,NA,"1268954012272881665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VishalK20096764",1,FALSE,FALSE,NA,NA
"611","#BoycottMadeInChina #BoycottFlipkart 

Flipkart is fooling Customers ...
Funded by China , FLIPKART is no more cust… https://t.co/nKeAMVn1T9",FALSE,0,NA,2020-06-05 17:11:28,TRUE,NA,"1268953599687548930",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","uthisthaBharat",0,FALSE,FALSE,NA,NA
"612","#BoycottMadeInChina @boycottflipkart
Lets boycott FLIPKART , an online portal funded by China https://t.co/6oXi4KKhQK",FALSE,0,NA,2020-06-05 17:07:50,FALSE,NA,"1268952685102817283",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","uthisthaBharat",1,FALSE,FALSE,NA,NA
"613","Go and watch my new video about boycott chinese apps this is the link :
https://t.co/xF0L2tawp3
#BoycottMadeInChina… https://t.co/sxFc6StlnP",FALSE,3,NA,2020-06-05 17:05:41,TRUE,NA,"1268952142099800066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Destiny_Devil05",0,FALSE,FALSE,NA,NA
"614","@We_The_Saffron #BoycottMadeInChina 
Good night Darshana! 
Have a sweet dream! 
Please follow me back also. 
<U+263A><U+263A><U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB>",FALSE,2,"We_The_Saffron",2020-06-05 17:05:34,FALSE,"1268603766053523458","1268952113448534018","1016263214626029568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Santosh45551909",0,FALSE,FALSE,NA,NA
"615","@oppomobileindia Sorry guys India is tired of China's double standards. U want us to buy ur products and same time… https://t.co/P1tej9k63K",FALSE,24,"oppomobileindia",2020-06-05 17:00:14,TRUE,"1268853463276040194","1268950769237024768","2313218292","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndianW21195146",6,FALSE,FALSE,NA,NA
"616","RT @ReshmaRanaHr: #BoycottMadeInChina
Software with in week
Hardware with in a year
Be a part of change<U+0001F64F><U+0001F3FB><U+0001F6A9> https://t.co/sZ2uWvTdTu",FALSE,0,NA,2020-06-05 16:59:40,FALSE,NA,"1268950627205275650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eason58830444",124,TRUE,FALSE,NA,NA
"617","RT @sneha2986: I endorse #BoycottMadeInChina #BoycottChineseProducts <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>

So many Indians will have nothing to do if TikTok is banned in…",FALSE,0,NA,2020-06-05 16:59:15,FALSE,NA,"1268950524747026435",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JosephKalari",10,TRUE,FALSE,NA,NA
"618","I am changing my Dell desktop and Acer laptop to HCL.

Are you also?
Be Indian Buy Indian
#BoycottMadeInChina",FALSE,7,NA,2020-06-05 16:58:19,FALSE,NA,"1268950288616095746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhuAnubhav",1,FALSE,FALSE,NA,NA
"619","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 16:57:30,FALSE,NA,"1268950084403843078",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandeepbalar",16229,TRUE,FALSE,NA,NA
"620","RT @tech_overview: Top Indian Apps| alternative of any apps 
Video : https://t.co/qQy8dPuc58

#MadeInIndia #techoverview #AtmaNirbharBharat…",FALSE,0,NA,2020-06-05 16:56:17,FALSE,NA,"1268949777733091333",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BhavikSojitra2",1,TRUE,FALSE,NA,NA
"621","May I ask you a very simple question in  the end of first week of this movement? 

<U+0906><U+092A><U+0915><U+094B> <U+0926><U+0947><U+0936> <U+0915><U+0940> <U+092E><U+093F><U+091F><U+094D><U+091F><U+0940> <U+0915><U+0940> <U+0915><U+0938><U+092E> <U+0939><U+0948> <U+0908><U+092E><U+093E>… https://t.co/yHsa4kpDyF",FALSE,14,NA,2020-06-05 16:55:08,TRUE,NA,"1268949487675830273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoToMadeInChina",5,FALSE,FALSE,NA,NA
"622","makes #Chinazi pays!

#BoycottMadeInChina 
#BoycottChina https://t.co/B1FOC3tPn5",FALSE,2,NA,2020-06-05 16:54:36,FALSE,NA,"1268949354263400449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fergielovehk",0,FALSE,FALSE,NA,NA
"623","Top Indian Apps| alternative of any apps 
Video : https://t.co/qQy8dPuc58

#MadeInIndia #techoverview… https://t.co/WiKO2h2rvj",FALSE,3,NA,2020-06-05 16:51:26,TRUE,NA,"1268948557903601666",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tech_overview",1,FALSE,FALSE,NA,NA
"624","RT @Wangchuk66: USE YOUR WALLET POWER
#BoycottMadeInChina #SoftwareInAWeekHardwareInAYear to stop Chinese bullying in Ladakh &amp; eventually t…",FALSE,0,NA,2020-06-05 16:48:39,FALSE,NA,"1268947857848938497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsNareshVarma",16229,TRUE,FALSE,NA,NA
"625","RT @ninadbaviskar: OnePlus 8 going for sale tomorrow! Sales figures shall tell us how serious are we about @narendramodi 's message.

Retwe…",FALSE,0,NA,2020-06-05 16:47:59,FALSE,NA,"1268947686855790603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArotheAnuja",1,TRUE,FALSE,NA,NA
"626","#OnePlus8 sale postponed by company in fear of #chinesegoodsboycott by #India #ChinaFacesIndia good going… https://t.co/Z5GTyOllgB",FALSE,2,NA,2020-06-05 16:45:41,TRUE,NA,"1268947109572521984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kporwal81",0,FALSE,FALSE,NA,NA
"627","@1MuhamadAliAmin @globaltimesnews True Friends. Pak don't mind to use china underwear. Hat's off to Pak, keep it up… https://t.co/Djg1nWzKvd",FALSE,0,"1MuhamadAliAmin",2020-06-05 16:45:33,TRUE,"1268887360915279872","1268947076416704515","886510782304763904","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JadhawarGanesh",0,FALSE,FALSE,NA,NA
"628","#Stolen #userdata #incognito data of millions of user . 
#deleted #HongKong reviews from from #Youtube @FollowCII… https://t.co/0v9p2Hzzkm",FALSE,3,NA,2020-06-05 16:44:20,TRUE,NA,"1268946768382906369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhagwat212",1,FALSE,FALSE,NA,NA
"629","Gujarat always lead bharat #BoycottChina #BoycottChineseProducts #BoycottMadeInChina #BoycottChineseProducts https://t.co/loALdnFHdR",FALSE,2,NA,2020-06-05 16:44:04,FALSE,NA,"1268946703178174465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJP4Bvnjilla",0,FALSE,FALSE,NA,NA
"630","@Skydiver_223 @globaltimesnews True china #WuhanVirus #ChineseVirus #BoycottMadeInChina https://t.co/NsK5JB6sc6",FALSE,6,"Skydiver_223",2020-06-05 16:42:02,FALSE,"1268888725876064257","1268946190361604097","1265582892773752835","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JadhawarGanesh",0,FALSE,FALSE,NA,NA
"631","@globaltimesnews This is for pak-china relations. Friends with benefits. pak is ass licker of china and beg for mon… https://t.co/KCnotROSlu",FALSE,0,"globaltimesnews",2020-06-05 16:40:15,TRUE,"1268885289956773892","1268945743492112385","49616273","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JadhawarGanesh",0,FALSE,FALSE,NA,NA
"632","Tomorrow is decisive, a local battle with China seems imminent in Ladhak, China need a local battle to survive, Mr.… https://t.co/MMJ6kPdEGA",FALSE,1,NA,2020-06-05 16:39:34,TRUE,NA,"1268945570426732546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GijoVijayan",0,FALSE,FALSE,NA,NA
"633","'Remove China App' is removed from the play store without any statement giving the reason and 8 million negative re… https://t.co/yxpzrhsYB7",FALSE,4,NA,2020-06-05 16:39:23,TRUE,NA,"1268945522712145920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanskarraj25",0,FALSE,FALSE,NA,NA
"634","@Satan73177464 @DanialA88162825 @globaltimesnews once beggar always a beggar.  #BoycottMadeInChina #WuhanVirus… https://t.co/Hvz1dTE6wt",FALSE,1,"Satan73177464",2020-06-05 16:37:55,TRUE,"1268924787222556675","1268945156079788033","1170316690741088256","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JadhawarGanesh",0,FALSE,FALSE,NA,NA
"635","RT @zenitholidays: In support of using the Swadeshi products, choose Zenith Holidays 'Bharat ka apna travel portal’ to book your holidays,f…",FALSE,0,NA,2020-06-05 16:30:32,FALSE,NA,"1268943296446861313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Astro_Vastu_N",2,TRUE,FALSE,NA,NA
"636","RT @gmjecks: Are we really Serious #India? 

Do you think #WalletSeJawab mein dum hai? Prove it now!

#BoycottChina #ChinaWingsClipped #Ban…",FALSE,0,NA,2020-06-05 16:27:41,FALSE,NA,"1268942578499682307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banna_Sa7773",6,TRUE,FALSE,NA,NA
"637","#BoycottMadeInChina :
""Mr @Wangchuk66 said that, #madeInChina goods in markets should be boycotted"" which is little… https://t.co/y7dBPX7y8B",FALSE,2,NA,2020-06-05 16:27:06,TRUE,NA,"1268942432814727168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrGulabSingh5",0,FALSE,FALSE,NA,NA
"638","Logical explanation on, why n how we can boycott china products.. Listen till end to save our <U+0001F1EE><U+0001F1F3>.. It's not in only… https://t.co/ayiHzA65sR",FALSE,4,NA,2020-06-05 16:25:58,TRUE,NA,"1268942146272481280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sree68777894",0,FALSE,FALSE,NA,NA
"639","RT @sneha2986: I endorse #BoycottMadeInChina #BoycottChineseProducts <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>

So many Indians will have nothing to do if TikTok is banned in…",FALSE,0,NA,2020-06-05 16:22:52,FALSE,NA,"1268941367511707649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salimkaskar3",10,TRUE,FALSE,NA,NA
"640","@China_Amb_India We will.also be peaced if u say why have u prepared Chinese virus nd killing lakhs of Innocents… https://t.co/tZruO0kYg1",FALSE,1,"China_Amb_India",2020-06-05 16:17:36,TRUE,"1268929696550359041","1268940042086408193","938072041273430017","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BharadwajMvr",0,FALSE,FALSE,NA,NA
"641","such a disgusting person! And he’s the #Chinese embassy to #UK
#China #Chinaisasshoe #ChinaMustPay #BoycottChina… https://t.co/d531IiOP5L",FALSE,1,NA,2020-06-05 16:17:25,TRUE,NA,"1268939995454136320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveiseasyas123",0,FALSE,FALSE,NA,NA
